0, 32
32, 0
0, 45
45, 0
0, 8
8, 0
0, 6
6, 0
0, 224
224, 0
0, 234
234, 0
0, 201
201, 0
0, 52
52, 0
0, 26
26, 0
0, 109
109, 0
0, 195
195, 0
0, 33
33, 0
0, 84
84, 0
0, 87
87, 0
0, 9
9, 0
0, 194
194, 0
0, 4
4, 0
0, 18
18, 0
0, 101
101, 0
0, 118
118, 0
0, 156
156, 0
0, 181
181, 0
0, 14
14, 0
0, 233
233, 0
0, 62
62, 0
0, 206
206, 0
0, 2
2, 0
1, 91
91, 1
1, 19
19, 1
1, 102
102, 1
1, 20
20, 1
1, 21
21, 1
1, 14
14, 1
1, 93
93, 1
1, 197
197, 1
1, 63
63, 1
1, 27
27, 1
1, 2
2, 1
1, 128
128, 1
1, 216
216, 1
1, 178
178, 1
1, 183
183, 1
1, 29
29, 1
1, 125
125, 1
2, 5
5, 2
2, 92
92, 2
2, 20
20, 2
2, 26
26, 2
2, 178
178, 2
2, 107
107, 2
2, 205
205, 2
2, 191
191, 2
2, 4
4, 2
2, 13
13, 2
2, 70
70, 2
2, 72
72, 2
2, 14
14, 2
2, 207
207, 2
3, 22
22, 3
3, 28
28, 3
3, 17
17, 3
3, 252
252, 3
3, 155
155, 3
3, 261
261, 3
3, 50
50, 3
3, 183
183, 3
3, 96
96, 3
3, 140
140, 3
3, 13
13, 3
3, 5
5, 3
3, 51
51, 3
3, 106
106, 3
4, 6
6, 4
4, 224
224, 4
4, 234
234, 4
4, 193
193, 4
4, 26
26, 4
4, 126
126, 4
4, 122
122, 4
4, 228
228, 4
4, 9
9, 4
4, 194
194, 4
4, 35
35, 4
4, 101
101, 4
4, 156
156, 4
4, 233
233, 4
4, 223
223, 4
4, 114
114, 4
4, 63
63, 4
4, 258
258, 4
4, 218
218, 4
4, 192
192, 4
4, 208
208, 4
4, 32
32, 4
4, 201
201, 4
4, 8
8, 4
4, 200
200, 4
5, 31
31, 5
5, 278
278, 5
5, 28
28, 5
5, 22
22, 5
5, 37
37, 5
5, 143
143, 5
5, 93
93, 5
5, 63
63, 5
5, 272
272, 5
5, 12
12, 5
5, 92
92, 5
5, 133
133, 5
5, 7
7, 5
5, 140
140, 5
5, 70
70, 5
6, 219
219, 6
6, 161
161, 6
6, 15
15, 6
6, 185
185, 6
6, 112
112, 6
6, 233
233, 6
6, 159
159, 6
6, 187
187, 6
6, 115
115, 6
6, 55
55, 6
6, 229
229, 6
6, 8
8, 6
6, 71
71, 6
6, 193
193, 6
6, 26
26, 6
7, 45
45, 7
7, 57
57, 7
7, 118
118, 7
7, 23
23, 7
7, 12
12, 7
7, 92
92, 7
7, 95
95, 7
7, 59
59, 7
8, 110
110, 8
8, 76
76, 8
8, 228
228, 8
8, 35
35, 8
8, 33
33, 8
8, 9
9, 8
8, 200
200, 8
8, 204
204, 8
8, 232
232, 8
8, 26
26, 8
8, 185
185, 8
8, 233
233, 8
8, 267
267, 8
8, 119
119, 8
8, 74
74, 8
8, 206
206, 8
8, 43
43, 8
8, 141
141, 8
8, 50
50, 8
8, 32
32, 8
8, 160
160, 8
8, 108
108, 8
8, 201
201, 8
9, 49
49, 9
9, 44
44, 9
9, 72
72, 9
9, 137
137, 9
9, 27
27, 9
9, 23
23, 9
9, 36
36, 9
9, 32
32, 9
9, 83
83, 9
10, 103
103, 10
10, 67
67, 10
10, 25
25, 10
10, 11
11, 10
10, 236
236, 10
10, 41
41, 10
10, 23
23, 10
10, 199
199, 10
10, 117
117, 10
10, 215
215, 10
10, 18
18, 10
10, 30
30, 10
10, 265
265, 10
10, 137
137, 10
11, 83
83, 11
11, 71
71, 11
11, 29
29, 11
11, 247
247, 11
11, 100
100, 11
11, 152
152, 11
11, 52
52, 11
11, 146
146, 11
11, 25
25, 11
11, 116
116, 11
11, 15
15, 11
11, 41
41, 11
11, 194
194, 11
11, 18
18, 11
11, 223
223, 11
11, 203
203, 11
11, 88
88, 11
11, 109
109, 11
11, 227
227, 11
11, 176
176, 11
12, 140
140, 12
12, 92
92, 12
12, 261
261, 12
12, 191
191, 12
12, 107
107, 12
12, 69
69, 12
12, 133
133, 12
12, 28
28, 12
12, 19
19, 12
12, 85
85, 12
12, 20
20, 12
12, 37
37, 12
12, 143
143, 12
12, 93
93, 12
12, 82
82, 12
12, 75
75, 12
13, 16
16, 13
13, 39
39, 13
13, 79
79, 13
14, 256
256, 14
14, 266
266, 14
14, 178
178, 14
14, 151
151, 14
14, 82
82, 14
14, 81
81, 14
15, 17
17, 15
15, 34
34, 15
15, 220
220, 15
15, 39
39, 15
15, 187
187, 15
15, 115
115, 15
15, 71
71, 15
15, 186
186, 15
15, 38
38, 15
15, 29
29, 15
15, 25
25, 15
15, 116
116, 15
16, 121
121, 16
16, 102
102, 16
16, 94
94, 16
16, 37
37, 16
16, 74
74, 16
16, 98
98, 16
16, 144
144, 16
16, 76
76, 16
16, 198
198, 16
17, 60
60, 17
17, 39
39, 17
17, 21
21, 17
17, 190
190, 17
17, 176
176, 17
17, 42
42, 17
17, 38
38, 17
17, 65
65, 17
18, 199
199, 18
18, 103
103, 18
18, 265
265, 18
18, 225
225, 18
18, 137
137, 18
18, 77
77, 18
18, 41
41, 18
18, 67
67, 18
18, 215
215, 18
19, 78
78, 19
19, 46
46, 19
19, 191
191, 19
19, 28
28, 19
19, 263
263, 19
19, 73
73, 19
19, 82
82, 19
19, 155
155, 19
19, 75
75, 19
19, 85
85, 19
19, 107
107, 19
20, 175
175, 20
20, 53
53, 20
20, 37
37, 20
20, 181
181, 20
20, 92
92, 20
20, 125
125, 20
20, 99
99, 20
21, 65
65, 21
21, 230
230, 21
21, 178
178, 21
21, 60
60, 21
21, 33
33, 21
21, 139
139, 21
21, 36
36, 21
21, 80
80, 21
21, 220
220, 21
21, 275
275, 21
21, 39
39, 21
21, 238
238, 21
21, 89
89, 21
22, 73
73, 22
22, 55
55, 22
22, 92
92, 22
22, 134
134, 22
22, 129
129, 22
22, 271
271, 22
22, 140
140, 22
22, 77
77, 22
22, 278
278, 22
23, 68
68, 23
23, 70
70, 23
23, 49
49, 23
23, 53
53, 23
24, 243
243, 24
24, 72
72, 24
24, 97
97, 24
24, 56
56, 24
24, 36
36, 24
24, 131
131, 24
24, 51
51, 24
25, 116
116, 25
25, 111
111, 25
25, 88
88, 25
25, 43
43, 25
25, 141
141, 25
25, 32
32, 25
25, 108
108, 25
25, 204
204, 25
25, 232
232, 25
25, 29
29, 25
26, 224
224, 26
26, 177
177, 26
26, 156
156, 26
26, 233
233, 26
26, 206
206, 26
26, 134
134, 26
26, 244
244, 26
26, 32
32, 26
26, 201
201, 26
26, 84
84, 26
26, 234
234, 26
27, 123
123, 27
27, 80
80, 27
27, 212
212, 27
27, 211
211, 27
27, 72
72, 27
27, 156
156, 27
28, 78
78, 28
28, 46
46, 28
28, 157
157, 28
28, 37
37, 28
28, 93
93, 28
28, 82
82, 28
28, 106
106, 28
29, 148
148, 29
29, 33
33, 29
29, 283
283, 29
29, 111
111, 29
29, 237
237, 29
29, 190
190, 29
29, 108
108, 29
30, 231
231, 30
30, 284
284, 30
30, 99
99, 30
30, 188
188, 30
30, 136
136, 30
31, 120
120, 31
31, 127
127, 31
31, 54
54, 31
32, 61
61, 32
32, 160
160, 32
32, 33
33, 32
32, 204
204, 32
32, 232
232, 32
32, 201
201, 32
32, 108
108, 32
32, 185
185, 32
32, 119
119, 32
32, 74
74, 32
32, 206
206, 32
32, 43
43, 32
33, 65
65, 33
33, 74
74, 33
33, 201
201, 33
33, 204
204, 33
33, 285
285, 33
34, 235
235, 34
34, 135
135, 34
34, 203
203, 34
34, 277
277, 34
34, 40
40, 34
34, 100
100, 34
34, 41
41, 34
34, 116
116, 34
34, 51
51, 34
35, 224
224, 35
35, 193
193, 35
35, 126
126, 35
35, 228
228, 35
35, 194
194, 35
35, 101
101, 35
35, 223
223, 35
35, 114
114, 35
35, 115
115, 35
35, 87
87, 35
35, 122
122, 35
36, 65
65, 36
36, 51
51, 36
36, 52
52, 36
36, 202
202, 36
36, 56
56, 36
36, 130
130, 36
36, 128
128, 36
37, 181
181, 37
37, 256
256, 37
37, 92
92, 37
37, 144
144, 37
37, 278
278, 37
37, 133
133, 37
38, 66
66, 38
38, 164
164, 38
38, 79
79, 38
38, 116
116, 38
38, 89
89, 38
38, 128
128, 38
39, 65
65, 39
39, 80
80, 39
39, 128
128, 39
39, 238
238, 39
39, 147
147, 39
39, 89
89, 39
39, 220
220, 39
39, 275
275, 39
40, 90
90, 40
40, 100
100, 40
40, 177
177, 40
40, 105
105, 40
40, 112
112, 40
40, 203
203, 40
41, 132
132, 41
41, 203
203, 41
41, 249
249, 41
41, 47
47, 41
41, 152
152, 41
41, 100
100, 41
42, 91
91, 42
42, 255
255, 42
42, 150
150, 42
42, 209
209, 42
43, 108
108, 43
43, 201
201, 43
43, 141
141, 43
43, 283
283, 43
43, 204
204, 43
43, 273
273, 43
43, 279
279, 43
43, 87
87, 43
43, 50
50, 43
43, 104
104, 43
43, 111
111, 43
43, 74
74, 43
44, 47
47, 44
44, 249
249, 44
44, 58
58, 44
44, 113
113, 44
45, 61
61, 45
45, 162
162, 45
46, 73
73, 46
46, 82
82, 46
46, 174
174, 46
46, 226
226, 46
46, 263
263, 46
46, 276
276, 46
46, 157
157, 46
47, 62
62, 47
47, 64
64, 47
47, 58
58, 47
47, 113
113, 47
47, 249
249, 47
48, 138
138, 48
48, 168
168, 48
48, 127
127, 48
49, 254
254, 49
49, 149
149, 49
49, 130
130, 49
49, 55
55, 49
49, 197
197, 49
49, 216
216, 49
49, 250
250, 49
49, 86
86, 49
49, 183
183, 49
50, 108
108, 50
50, 148
148, 50
50, 200
200, 50
50, 239
239, 50
50, 274
274, 50
51, 84
84, 51
52, 247
247, 52
52, 86
86, 52
52, 76
76, 52
52, 72
72, 52
52, 130
130, 52
52, 88
88, 52
52, 109
109, 52
52, 176
176, 52
53, 262
262, 53
53, 188
188, 53
53, 182
182, 53
53, 81
81, 53
53, 240
240, 53
54, 143
143, 54
54, 173
173, 54
54, 142
142, 54
55, 250
250, 55
55, 183
183, 55
55, 216
216, 55
55, 271
271, 55
55, 197
197, 55
55, 93
93, 55
56, 131
131, 56
56, 86
86, 56
56, 76
76, 56
56, 95
95, 56
56, 214
214, 56
56, 186
186, 56
56, 119
119, 56
56, 130
130, 56
56, 149
149, 56
57, 251
251, 57
58, 171
171, 58
60, 269
269, 60
60, 230
230, 60
60, 147
147, 60
60, 80
80, 60
60, 184
184, 60
60, 286
286, 60
60, 65
65, 60
61, 162
162, 61
61, 135
135, 61
61, 111
111, 61
61, 189
189, 61
62, 222
222, 62
62, 64
64, 62
62, 158
158, 62
63, 198
198, 63
63, 122
122, 63
63, 195
195, 63
64, 158
158, 64
64, 222
222, 64
64, 179
179, 64
64, 196
196, 64
65, 139
139, 65
65, 89
89, 65
65, 230
230, 65
65, 147
147, 65
65, 190
190, 65
65, 80
80, 65
66, 255
255, 66
66, 89
89, 66
66, 165
165, 66
66, 86
86, 66
67, 265
265, 67
67, 180
180, 67
67, 221
221, 67
67, 199
199, 67
68, 217
217, 68
68, 70
70, 68
69, 245
245, 69
69, 163
163, 69
69, 159
159, 69
70, 95
95, 70
70, 253
253, 70
71, 83
83, 71
71, 100
100, 71
71, 184
184, 71
71, 161
161, 71
71, 116
116, 71
71, 247
247, 71
71, 203
203, 71
71, 187
187, 71
71, 115
115, 71
71, 152
152, 71
72, 266
266, 72
73, 78
78, 73
73, 94
94, 73
74, 232
232, 74
74, 87
87, 74
74, 204
204, 74
74, 239
239, 74
74, 267
267, 74
74, 119
119, 74
75, 83
83, 75
75, 92
92, 75
75, 191
191, 75
75, 205
205, 75
75, 254
254, 75
75, 235
235, 75
75, 93
93, 75
76, 131
131, 76
77, 110
110, 77
77, 271
271, 77
78, 213
213, 78
78, 263
263, 78
78, 276
276, 78
79, 164
164, 79
80, 220
220, 80
80, 275
275, 80
80, 238
238, 80
80, 230
230, 80
80, 88
88, 80
80, 211
211, 80
80, 280
280, 80
80, 190
190, 80
80, 212
212, 80
81, 113
113, 81
83, 132
132, 83
83, 223
223, 83
83, 253
253, 83
84, 224
224, 84
84, 260
260, 84
84, 259
259, 84
84, 152
152, 84
85, 142
142, 85
85, 196
196, 85
86, 247
247, 86
86, 149
149, 86
86, 130
130, 86
86, 88
88, 86
87, 204
204, 87
87, 182
182, 87
87, 185
185, 87
87, 119
119, 87
87, 160
160, 87
87, 108
108, 87
88, 230
230, 88
89, 246
246, 89
89, 286
286, 89
89, 139
139, 89
90, 167
167, 90
90, 123
123, 90
91, 178
178, 91
92, 143
143, 92
93, 140
140, 93
93, 257
257, 93
94, 98
98, 94
94, 144
144, 94
94, 104
104, 94
95, 202
202, 95
95, 149
149, 95
95, 130
130, 95
96, 170
170, 96
98, 144
144, 98
98, 242
242, 98
99, 151
151, 99
100, 105
105, 100
100, 132
132, 100
100, 203
203, 100
100, 277
277, 100
100, 176
176, 100
101, 223
223, 101
101, 224
224, 101
101, 118
118, 101
101, 141
141, 101
101, 148
148, 101
101, 194
194, 101
102, 124
124, 102
102, 214
214, 102
103, 231
231, 103
103, 199
199, 103
103, 105
105, 103
103, 117
117, 103
103, 215
215, 103
103, 179
179, 103
104, 158
158, 104
104, 141
141, 104
104, 111
111, 104
104, 109
109, 104
105, 153
153, 105
105, 132
132, 105
105, 177
177, 105
106, 276
276, 106
106, 264
264, 106
106, 140
140, 106
107, 191
191, 107
107, 205
205, 107
107, 251
251, 107
108, 232
232, 108
108, 204
204, 108
108, 201
201, 108
108, 160
160, 108
109, 250
250, 109
109, 135
135, 109
110, 259
259, 110
110, 260
260, 110
111, 158
158, 111
111, 141
141, 111
111, 283
283, 111
112, 277
277, 112
112, 245
245, 112
112, 132
132, 112
113, 188
188, 113
113, 136
136, 113
114, 193
193, 114
114, 228
228, 114
114, 122
122, 114
114, 169
169, 114
114, 124
124, 114
115, 166
166, 115
115, 187
187, 115
116, 270
270, 116
116, 186
186, 116
117, 231
231, 117
117, 236
236, 117
117, 179
179, 117
117, 215
215, 117
118, 224
224, 118
118, 194
194, 118
119, 232
232, 119
119, 204
204, 119
119, 239
239, 119
120, 131
131, 120
121, 210
210, 121
122, 193
193, 122
122, 126
126, 122
122, 148
148, 122
122, 228
228, 122
122, 233
233, 122
122, 208
208, 122
122, 279
279, 122
122, 200
200, 122
123, 237
237, 123
124, 214
214, 124
124, 225
