-0.009569893,0.033018302,-0.009578069,-0.05927114
0.058932908,-0.03270823,0.09017049,0.08157053
0.015990952,-0.0042419303,0.021266641,0.04789511
0.08442623,-0.045484576,0.13211055,0.13271092
0.024279198,-0.01143021,0.03442721,0.017226351
0.0037625995,0.004075447,0.020822244,-0.00837494
-0.053921636,0.06931371,-0.08122741,-0.053890727
0.0210671,0.0067250053,0.02683104,0.026523482
-0.036249585,0.041710347,-0.045182087,-0.050723843
0.014003442,0.0053425403,0.041580528,0.021996958
0.024682693,-0.0023252687,0.03817615,0.019151878
-0.024910169,0.036372837,-0.041533496,-0.035579402
-0.019901192,0.018326692,-0.031500172,-0.048072033
-0.014954583,0.02781674,-0.021566352,-0.01810661
0.023835106,-0.022105563,0.046882413,0.034949772
0.018230226,-0.009652899,0.030726943,0.013315848
0.008658868,0.0050877417,0.018029897,-0.010879934
0.03694189,-0.015914124,0.05933344,0.041350238
-0.008349168,0.004359471,-0.0047338163,-0.019163538
0.060367007,-0.035215013,0.099076584,0.044566367
0.03935834,-0.029549012,0.072309904,0.02397095
-0.004429801,0.0014473189,0.00472578,-0.021868698
0.081311636,-0.04207492,0.11697635,0.07749795
0.06979466,-0.0359748,0.09987299,0.09877916
-0.0072613712,0.0047293077,-0.0021319375,-0.0054357676
0.1052332,-0.059303325,0.149374,0.072988264
-0.009250611,0.02435292,-0.017446628,-0.05072571
0.043626152,-0.026202386,0.06758868,0.0454357
0.060076397,-0.038139317,0.09459868,0.09226842
-0.013352463,0.016913863,-0.014388505,-0.0015538365
-0.0017363585,0.0023583118,-0.00042760692,-0.0016603924
-0.00036455927,-0.0051835557,-0.00060984713,0.024913404
0.0059743626,-0.0012342455,0.015205224,0.011065434
0.051961467,-0.027977189,0.08410591,0.07371182
0.03162142,-0.019754305,0.052725308,0.047883086
-0.0047103534,0.004828858,0.0015522469,-0.014671291
0.07300729,-0.031457998,0.099751905,0.054279335
0.030038474,-0.018803986,0.05504959,0.045116447
0.0048670536,-0.0007199202,0.015244423,0.0028922784
-0.0082494775,0.005146935,-0.0064543644,-0.014780158
-0.008008659,0.009094475,0.0016940876,-0.014178896
0.015131976,-0.014870634,0.02723348,0.027765634
-0.014283587,0.019284088,-0.012439187,-0.02721515
-0.016345758,0.02412308,-0.030033432,-0.019725058
0.04021008,-0.026134852,0.058931053,0.033350293
-0.013230816,0.012511088,-0.00922066,-0.04803846
-0.007895501,0.008664919,-0.012966973,-0.0147330165
0.020734979,-0.016064351,0.028592201,0.053444136
0.03087324,-0.026057065,0.054628544,0.037828412
-0.0075991526,0.008914799,-0.010534004,-0.024269374
-0.011057032,0.016935451,-0.021022249,-0.022341149
0.02025455,-0.0055223326,0.020797793,0.042218376
0.046063058,-0.025794644,0.07006883,0.07118126
0.015438959,-0.004639327,0.018836262,0.038388997
0.01044236,-0.008549284,0.019203622,0.027122244
0.01794214,-0.015752297,0.03836096,0.015380177
0.05298019,-0.029077824,0.078694165,0.11438368
0.04604012,-0.025823714,0.072453074,0.067660816
-0.026015926,0.02746444,-0.038306322,-0.039430562
0.040251404,-0.017132318,0.059419565,0.0427277
0.025234368,0.00014107855,0.033252545,0.012170752
-0.0039692605,-0.000783488,-0.0014049591,-0.009133263
0.07620452,-0.034968283,0.09554665,0.044649623
0.0017997226,-0.002619128,-0.0007080023,0.011173407
0.03936616,-0.042784482,0.08347695,0.022532543
0.0058572334,-0.0020256243,0.012731398,0.007318249
0.048897486,-0.02958223,0.065302566,0.10025795
-0.012395759,0.004616842,-0.009140738,-0.011518245
-0.0012927512,0.009546826,-0.0065476084,0.0034019214
-0.022159925,0.0121295685,-0.028084697,-0.02787337
0.02624836,-0.020378288,0.031981762,0.026184727
-0.0023963975,0.0061085187,-0.0028249114,-0.007753698
0.003692248,-0.0027224778,0.007414659,-0.0014626693
-0.009089602,0.020173285,-0.027958747,0.0014711142
0.011632195,-0.0017770098,0.0142444465,0.018802729
-0.0061005987,0.00073014596,-0.008847906,0.017283803
-0.015275832,0.006053606,-0.026616858,-0.0041254843
