-0.0020726111,0.0044275066,-0.010516567,0.0003305986
-0.0011258482,0.0026567637,-0.0037403766,-0.0023446898
-0.000279,-0.0002944888,-0.0015553825,-0.0006888811
-0.0018008897,0.0013374941,-0.0031325207,-0.0031024034
-0.001699494,0.0018124836,-0.0037958655,-0.0019265241
-0.004851494,0.0072915945,-0.007170627,-0.0041931528
-0.0025354137,0.002242873,-0.004273989,-3.637263e-05
0.0015790762,-0.0005155155,-0.0021598218,0.004955444
-0.0026518295,0.0032365706,-0.004570521,-0.005013444
0.00045996628,-0.00015436669,-0.0023875367,0.0035021456
-0.00084260444,0.00054009515,-0.0022892465,0.001922297
-0.004417152,0.0069416417,-0.007659951,-0.003782008
-0.00042842238,1.3113078e-05,-0.00044918634,-0.0006635288
-0.00017376072,0.00019162509,0.0002956574,-0.0010657648
0.0060646203,-0.006906734,0.0030202607,0.00606538
-0.0030960317,0.0042768563,-0.0044876095,-0.003398308
0.0065187262,-0.005434227,0.0025900137,0.0019839306
-0.0037455012,0.005421002,-0.007320196,-0.0023727044
0.005466664,-0.0042417403,-4.552885e-05,0.0045739496
-0.00020330536,3.6012214e-05,-0.000108142136,0.0010476819
-0.000825684,0.0028304928,-0.0027500219,-0.00126482
0.0011223407,-0.0016947809,0.002017542,-0.0005912846
-0.005749191,0.0069104778,-0.008373524,-0.004736136
-0.0006544594,-0.00061885023,-0.0010405726,0.0006570803
-0.0028234397,0.0032234746,-0.00509556,-0.004418442
0.00223063,-0.00282318,0.00040583604,0.004851971
-0.0003654137,-0.0022842297,0.00064805325,0.00053374114
0.0035976623,-0.0014388554,0.00045562623,-1.9845027e-05
-0.0003422496,-0.00040096714,0.00022235588,-0.0033822232
-0.0007936114,0.0011216002,-0.002324631,-0.0022484302
-0.0041211355,0.0048279017,-0.003001193,-0.0040175994
-0.0003803235,0.0006083894,-0.001469922,-0.0005189421
-0.0023690236,0.003645588,-0.005291413,-0.0033200106
0.009199528,-0.007533103,0.0058539617,0.005440315
-0.0010777678,0.0028302197,-0.002800836,-0.0020009833
0.0005962509,-0.0010798229,-0.0007858967,0.002275614
0.0036044465,0.0003314438,-0.0011417393,0.0039109923
-0.0029542996,0.0039819395,-0.0045379964,-0.00071673805
-0.0023127531,0.0013217669,-0.002440514,-0.00231662
0.00015762636,-0.0006402283,0.00014749008,0.0019411742
-5.9614533e-05,0.0015432296,-0.0012932897,-0.00094970677
4.952424e-05,-0.000112524875,-0.00030623074,0.0006391138
1.5490295e-05,7.0394264e-05,-0.0005563369,0.0005046718
-0.0024693718,0.0016038215,-0.0021591305,-8.795659e-05
0.00070840627,-0.0022846027,0.0020680581,-0.00086910435
-0.0013838268,0.0011996367,-0.0011162555,-0.0016570113
-0.0038371014,0.0033937576,-0.0035002816,-0.0006192847
-0.0021302258,0.0029472993,-0.003125182,-0.001778035
