0.11158764,-0.05325524,0.08229393,0.26211348
0.04171768,-0.05214868,0.064383514,0.10859447
0.030941246,-0.07220243,0.06991678,0.054876797
0.12449637,-0.09331305,0.11407138,0.2749337
0.02416626,-0.022744128,0.038340956,0.09560768
0.04109253,-0.04208246,0.0680431,0.038617946
0.0635049,-0.13457176,0.11207775,0.14709112
0.007356072,0.011738769,0.0009556768,0.004469703
0.00356534,-0.009787781,0.011395363,0.030883364
0.027896497,0.01302257,0.025137814,0.0490999
0.013063979,0.020818207,-0.007850463,-0.009048649
0.02292629,0.0023930129,0.024017952,0.07986962
0.0021523044,-0.010062702,0.001389281,0.017911807
0.021773126,-0.009270535,0.012893753,0.0469962
0.0064738463,0.010328488,-0.016214862,0.027199987
0.075077824,-0.08821266,0.09085594,0.08393348
-0.007925223,0.0027044846,0.008309635,0.045428675
-0.0128500685,-0.0012237356,-0.0027128058,0.031650078
0.0059146713,-0.0199527,0.016608184,0.041036338
-0.00013458723,0.005290691,-0.00334038,0.004713438
0.005270105,-0.025421528,0.023251137,0.05703179
0.026247311,-0.02561029,0.015937448,0.041895002
-0.0020232052,0.035097923,-0.007071269,0.047044955
0.025272405,-0.045337185,0.04422066,0.03675017
0.026661154,-0.062418338,0.07167006,0.051105317
-0.0035335508,0.0006126887,-0.0014986572,0.018987564
-0.0032865773,-0.004623417,0.008390737,0.010076216
-0.015329937,0.027639428,-0.04449872,0.07639474
0.087735444,-0.10682298,0.1386612,0.09093462
-0.0053035803,-0.018620402,0.001095432,0.009722158
0.018568184,0.0038684197,0.0138218505,0.034237202
0.048256014,-0.04101547,0.051428467,0.10374724
0.06517968,-0.06806991,0.09476423,0.0781284
-0.00086830434,0.0057390714,0.0016912352,-0.01361229
-0.0035078267,0.031818934,-0.042037476,-0.046545886
0.0007633758,0.0036180406,-0.00010300294,0.0032561778
-0.015253406,0.029861026,-0.029814573,0.047422655
-0.051839583,0.045566063,-0.05126715,0.0114814425
-0.009638786,0.0022477822,-0.013611315,0.022657553
0.0134505285,0.022764953,-0.009772381,-0.008691556
0.07030819,-0.09890319,0.12311295,0.014283438
0.005940807,-0.007906362,0.0033196062,0.01345644
0.0061184056,-0.0049885134,0.008260764,0.0007340914
-0.022068914,-0.02530445,0.01425607,0.033314537
0.04251461,-0.0015690273,-0.008768317,0.093124956
-0.018054096,0.05534611,-0.04465967,0.052970134
0.010319006,-0.0028317098,0.009957328,-0.0028728829
-0.010940309,0.01186708,-0.026005657,-0.0020119264
-0.0005473098,0.0141187925,-0.009733669,-0.0135285985
0.0034833462,0.011298482,-0.0034563416,-0.0020341477
-0.022912573,0.03992546,-0.022394758,0.02195567
-0.05354879,0.10945622,-0.109526046,0.027745668
0.07632853,-0.056113023,0.09613753,0.18299906
-0.02479196,0.03214835,-0.027087638,0.040272802
-0.020969655,0.029857008,-0.02727599,0.029563338
-0.0017428213,-0.01534732,-0.015921682,0.068809606
-0.027350072,0.11512221,-0.05275509,-0.05749621
0.07836944,-0.059892233,0.06747988,0.14893162
0.11934385,-0.10445477,0.12836336,0.18393752
0.009153195,0.0016287692,-0.00010957359,0.011942559
-0.012695411,0.020386739,-0.020123286,-0.020351127
-0.017398166,0.049263563,-0.033901665,0.00036688283
0.029988108,-0.02843257,0.04068455,-0.0066557927
0.04290015,-0.062535346,0.0725093,0.01927121
0.022622904,-0.037674334,0.04179091,0.08913397
-0.009822994,0.0014973059,0.008738165,0.017896729
0.0012501602,0.02179146,-0.014376045,-0.0035971408
0.030441917,-0.026344648,0.05530477,0.00827234
0.023387866,-0.024457116,0.046864145,-0.019389782
0.008011207,-0.0036969967,0.012815463,0.021898555
-0.05912125,0.054729816,-0.08313243,-0.0406136
-0.0014980042,-0.020421458,0.004810295,0.032140203
0.04499843,-0.055023752,0.05051317,0.11403679
0.024799898,-0.028391588,0.01851305,-0.040019426
0.032736517,-0.04508107,0.05361974,0.05707033
0.044860642,-0.0524774,0.06735199,0.04166088
0.011628264,-0.025155546,0.034642186,0.047866493
0.0003000977,-0.044834714,0.034124747,0.052478634
