IL1B,GPT,AQP4,IL4,COL1A2,PLCG1,FABP4,RPS11,SST,COL7A1,NLGN3,THY1,ITM2A,AQP2,OXT,SERPINC1,S100A7,KRT19,ACO2,SLC38A11,POSTN,NRAS,KRT5,AREG,LPL,CAPN6,APLNR,AGTR1,F2,NR0B2,CLEC10A,CD68,IL2RA,DUT,NAA10,SLC6A14,PLP1,PIGR,LAMP2,DARS,HRG,RPL35,AGR2,OTX2,CD3D,CHGA,SPHK1,PLA2G12B,SLC25A5,SLC7A3,IVL,APOD,VCAM1,MMP10,CALB1,SIX2,TCEAL6,FCGR3B,IL7R,GRM1,CASP2,HOXA11,ATP1B2,MYF5,EDN1,FOXA1,CCDC120,AQP1,ABCG8,FABP7,MYL2,TBX18,ERLIN1,PTGDS,IDO1,HBB,ALDOC,PPP3CC,EREG,ITK,S100A14,KMO,PCDH11X,KCNJ8,BTK,STAT5A,PF4,GZMA,HSPB2,CUL7,DCTN1,DLGAP3,IKZF4,PRSS1,GLRX,PTGES2,INHBA,ITGA10,S100A8,MIOX,ACTC1,MYL3,RYR3,ELOVL3,ITGB6,KCNB1,SYCN,SPTLC3,SLC26A4,STAG2,SPTA1,EDA,ATP1A3,CD93,APOH,L1CAM,CYP4A11,WNT2,APEX1,GPX2,HAPLN1,PFDN1,STAC3,FAM78A,ZP2,TNFAIP6,GPD1,ITGB1BP2,FADS2,RPL10,PRDX4,MEOX2,HOXD8,KRT16,ADH1B,GPM6B,PCOLCE2,IRF5,F2RL3,AQP5,CHAD,SPRY1,AQP9,IRX3,FGF5,GZMB,KLK1,RRAGD,RDH5,TGM1,OLFM3,MUC13,MMP20,FXYD3,CLEC7A,AKR1C3,S100A1,LAMA3,LAMC2,SLC4A1,OSR2,SYT4,SLPI,TRDN,GDF11,MYH1,MYH8,G6PD,CA9,TFF2,LRRC24,MT3,IGSF1,REG1B,ANGPTL7,SERPING1,SCG2,POU2AF1,TNFSF10,PPP1R1A,PABPC5,RENBP,INPP5J,DNAJB5,SNX5,NARS,MEX3C,CUL9,DSC1,RGS1,C2CD4C,ATP10D,ARHGEF9,ASB12,PDZK1,SPP2,HTR2B,MUC16,SSTR2,IBSP,MS4A2,REG3A,RGR,SPIB,AZGP1,CYP4F3,CSF3,ADM2,FOXI1,CXCL5,RGS7BP,THPO,CTSS,MYL6,ALOX15B,NEFM,KRT20,CDH10,APOA2,NGFRAP1,IL1RL2,MS4A1,RBM10,C7,FLRT1,AMH,CDH16,FCRL4,RSPO1,LAT,LCN12,OBP2B,LINGO1,ATP6V1G2,LRAT,AWAT2,DKK4,NDP,FUT1,ELAVL4,SEPN1,COL10A1,PYGM,SULT2A1,SCG5,HBG1,UCN,MFAP4,PGLYRP4,CCL8,TMPRSS3,CXCL3,HDAC8,HOXA7,TNNI1,APLN,B3GNT4,ADNP,SIT1,SIGLEC8,SALL3,MARCO,RNASE1,TRAF1,TCN1,LTC4S,CAMK1G,CSRP2,EMR1,FOXJ1,SAT1,KCNJ15,TMEM174,SETD7,HOXA1,CYP4F2,SLC22A13,HOXB9,HTR3B,CXCL6,RCAN2,ALDH6A1,TCEAL5,ITLN1,EFNA1,HOXB13,FCN3,AWAT1,PDZD11,TMEM119,CHST2,CD1B,CD1E,CD1A,HBG2,TNFSF4,OLFML3,EMP3,NAPSA,UCN3,ICOS,TIGIT,PRAF2,CSN2,CHGB,NUDT11,NUDT10,BEX1,FERMT1,IL17C,CD300A,CKB,EDN2,BMP3,ADH6,HOXD4,CCR4,CCR10,subtype
0.7669,0.4847,0.1473,0.82645,0.2292,0.0129,0.8111,0.0225,0.1419,0.1034,0.1075,0.5201,0.4758,0.7624,0.935,0.9036,0.5107,0.2826,0.0173,0.16245,0.3028,0.0287,0.6489,0.7356,0.7188,0.1779,0.457,0.1873,0.45385,0.7023,0.5553,0.12235,0.7538,0.0239,0.0117,0.461,0.84545,0.67825,0.03645,0.08485,0.58025,0.0197,0.90625,0.0885,0.8584,0.4356,0.03775,0.5171,0.014,0.0554,0.62475,0.75435,0.34545,0.6986,0.07055,0.0407,0.09955,0.7668,0.7086,0.06605,0.0173,0.0369,0.047,0.4399,0.02955,0.0448,0.6013,0.11025,0.8148,0.4008,0.7729,0.0464,0.0248,0.6819,0.6241,0.8119,0.0563,0.0148,0.0791,0.67375,0.51635,0.0847,0.0541,0.03065,0.70305,0.3574,0.3932,0.7331,0.4527,0.50015,0.2769,0.57855,0.64645,0.34,0.06485,0.2713,0.8352,0.8195,0.4447,0.25995,0.07095,0.6692,0.03895,0.1151,0.69045,0.038,0.3978,0.4188,0.2248,0.0225,0.4281,0.0165,0.0768,0.4521,0.735,0.1334,0.311,0.047,0.024,0.8943,0.3792,0.0252,0.8197,0.0536,0.847,0.3697,0.31395,0.6282,0.02685,0.0186,0.0255,0.0521,0.03125,0.6159,0.311,0.2158,0.025,0.1763,0.0613,0.3696,0.2674,0.0343,0.7569,0.0301,0.0243,0.5346,0.49625,0.0239,0.3765,0.78435,0.0747,0.7393,0.5912,0.5397,0.7504,0.7683,0.5375,0.38725,0.1618,0.8954,0.08075,0.0391,0.5384,0.7217,0.0369,0.868,0.81865,0.0152,0.50545,0.4491,0.17905,0.0582,0.0603,0.9118,0.9034,0.3017,0.0688,0.5454,0.04965,0.0531,0.0733,0.2814,0.2099,0.0398,0.0252,0.02375,0.0262,0.1966,0.6297,0.6995,0.029,0.10025,0.033,0.7585,0.4143,0.8717,0.6696,0.667,0.0224,0.7499,0.8194,0.6298,0.5082,0.1983,0.755,0.3884,0.5474,0.02135,0.8062,0.42385,0.04025,0.6871,0.1872,0.042,0.2367,0.05525,0.88495,0.06985,0.4836,0.0686,0.5215,0.8096,0.049,0.8641,0.6048,0.7696,0.37675,0.54935,0.0489,0.4987,0.6656,0.5597,0.013,0.7748,0.05025,0.879,0.46455,0.14675,0.0427,0.0614,0.0252,0.8434,0.5173,0.5966,0.2337,0.849,0.2518,0.3091,0.6735,0.7837,0.7233,0.02505,0.0354,0.0425,0.7251,0.0282,0.0306,0.03905,0.3201,0.6484,0.0864,0.4766,0.6514,0.3868,0.7705,0.4876,0.10165,0.0217,0.8623,0.04055,0.022,0.53805,0.5356,0.0262,0.01675,0.5125,0.6818,0.08235,0.6571,0.0902,0.3404,0.0288,0.1897,0.2483,0.03425,0.0611,0.7945,0.8597,0.02025,0.2529,0.0243,0.46665,0.9062,0.5946,0.73805,0.65905,0.49515,0.0542,0.41415,0.3892,0.8942,0.84335,0.0178,0.7104,0.0345,0.0394,0.1544,0.06595,0.3857,0.5767,0.5451,0.04395,0.3579,0.0332,0.5119,0.3356,0.7509,0.0194,1
0.7022,0.5252,0.2457,0.90205,0.2121,0.0158,0.8604,0.02935,0.54885,0.0907,0.5187,0.4816,0.5779,0.7337,0.9383,0.9048,0.65595,0.54105,0.025,0.3951,0.3725,0.03,0.8052,0.6257,0.5705,0.3713,0.62595,0.2918,0.5133,0.7346,0.7787,0.224,0.66555,0.0258,0.4485,0.5623,0.65445,0.6316,0.44935,0.1033,0.75585,0.0295,0.81835,0.20835,0.7711,0.1784,0.04935,0.8284,0.4456,0.3169,0.69685,0.8366,0.5111,0.6258,0.19805,0.0832,0.54705,0.77925,0.6315,0.10705,0.0251,0.0564,0.0682,0.51145,0.0387,0.0961,0.7328,0.26775,0.7977,0.8016,0.74315,0.1512,0.0248,0.59925,0.4405,0.84145,0.4498,0.0224,0.1179,0.7488,0.5691,0.0655,0.1088,0.0411,0.47155,0.375,0.3889,0.526,0.4147,0.80265,0.5573,0.711,0.3679,0.6396,0.4736,0.413,0.7917,0.8637,0.4791,0.363,0.1793,0.8133,0.08795,0.1047,0.72745,0.0477,0.38135,0.6953,0.337,0.3454,0.7082,0.5042,0.08925,0.4342,0.9052,0.13865,0.6754,0.083,0.0358,0.8258,0.5149,0.0383,0.8426,0.0896,0.8696,0.8488,0.39625,0.7519,0.0477,0.4169,0.4925,0.1052,0.10745,0.6852,0.5009,0.23095,0.0433,0.2225,0.1724,0.372,0.52125,0.05275,0.7541,0.059,0.05435,0.5177,0.6102,0.0302,0.5035,0.775,0.1031,0.79315,0.8707,0.5534,0.7849,0.8538,0.7314,0.58925,0.2439,0.8943,0.19925,0.042,0.1884,0.8933,0.053,0.8437,0.87155,0.3427,0.71345,0.7708,0.41565,0.0251,0.3296,0.9296,0.9129,0.40265,0.1086,0.5143,0.0444,0.0838,0.2006,0.39905,0.4015,0.0423,0.0241,0.03865,0.0298,0.5126,0.7794,0.7862,0.0501,0.08345,0.4528,0.5698,0.541,0.8181,0.638,0.8707,0.0363,0.8494,0.91395,0.8704,0.6634,0.1603,0.82015,0.653,0.59365,0.0411,0.7633,0.43285,0.06125,0.74275,0.0947,0.0456,0.1414,0.1049,0.8912,0.09375,0.591,0.5101,0.49455,0.7605,0.6049,0.8268,0.7127,0.7958,0.41795,0.7925,0.0972,0.54545,0.7344,0.5411,0.01765,0.78915,0.0927,0.6472,0.71225,0.31935,0.1268,0.3014,0.072,0.8856,0.6658,0.5012,0.47435,0.7761,0.5818,0.5034,0.70055,0.8199,0.8427,0.0359,0.4131,0.057,0.753,0.4301,0.0634,0.0533,0.5138,0.5578,0.1223,0.6426,0.7583,0.571,0.7819,0.3972,0.12715,0.0425,0.532,0.07965,0.2299,0.6912,0.8052,0.0445,0.02705,0.71875,0.8467,0.0682,0.7551,0.18235,0.602,0.0284,0.5207,0.6741,0.04805,0.12375,0.843,0.5685,0.4046,0.52995,0.0333,0.673,0.9238,0.8227,0.6842,0.59525,0.5428,0.1,0.55775,0.4161,0.8637,0.8563,0.41595,0.7374,0.0529,0.4416,0.4292,0.4939,0.71695,0.6593,0.5497,0.09485,0.4517,0.0675,0.57865,0.652,0.8846,0.043,1
0.8358,0.4515,0.218,0.863,0.3925,0.0194,0.8494,0.0263,0.23965,0.0729,0.2658,0.6929,0.77935,0.8301,0.9096,0.9293,0.2872,0.4373,0.02475,0.43085,0.4438,0.0394,0.7477,0.7017,0.4618,0.2962,0.48165,0.3388,0.46025,0.62015,0.8085,0.13325,0.7487,0.0362,0.0187,0.2457,0.59545,0.69535,0.07755,0.03125,0.724,0.0527,0.7105,0.2014,0.7337,0.1711,0.05185,0.66615,0.018,0.1187,0.52035,0.8064,0.56805,0.7138,0.081,0.0776,0.049,0.79255,0.7076,0.30115,0.0154,0.0638,0.087,0.5303,0.0481,0.0627,0.7028,0.1033,0.8122,0.8657,0.7883,0.1215,0.0382,0.79545,0.7129,0.69565,0.0282,0.0411,0.1559,0.63315,0.59615,0.13825,0.287,0.0686,0.65035,0.5611,0.3483,0.3769,0.3642,0.76625,0.4519,0.62805,0.76785,0.6377,0.33325,0.5509,0.8392,0.9162,0.2893,0.32195,0.0883,0.8324,0.21685,0.0721,0.8495,0.0232,0.43545,0.4827,0.2043,0.0386,0.1665,0.0143,0.0769,0.588,0.72225,0.0941,0.3954,0.0852,0.0434,0.907,0.4286,0.0361,0.8903,0.1383,0.9157,0.8955,0.3879,0.8244,0.05275,0.0237,0.0877,0.1125,0.2428,0.5302,0.2263,0.2603,0.0261,0.2217,0.417,0.2041,0.4382,0.04405,0.4478,0.0369,0.03855,0.7168,0.50235,0.0368,0.3979,0.86995,0.1603,0.6253,0.80675,0.7504,0.6685,0.8238,0.7314,0.47215,0.2042,0.9307,0.1622,0.0551,0.0841,0.8951,0.0769,0.8698,0.8561,0.0235,0.37135,0.3958,0.6561,0.1589,0.0903,0.8854,0.955,0.46105,0.1326,0.5894,0.0305,0.05705,0.237,0.4354,0.3279,0.0544,0.0368,0.04055,0.0219,0.2527,0.7537,0.3556,0.0778,0.102,0.0389,0.8894,0.4167,0.8093,0.8145,0.8364,0.061,0.7605,0.9108,0.767,0.3107,0.3036,0.7845,0.797,0.678,0.05775,0.3648,0.5518,0.1871,0.7467,0.1701,0.044,0.1776,0.0963,0.91725,0.1058,0.6874,0.07625,0.3762,0.7414,0.049,0.8608,0.59445,0.8373,0.35305,0.59435,0.0675,0.5497,0.7482,0.5566,0.02535,0.91355,0.07125,0.6473,0.324,0.09725,0.1092,0.5232,0.0984,0.8767,0.7818,0.6018,0.3324,0.59,0.5211,0.4781,0.55445,0.7975,0.73665,0.0368,0.0757,0.3614,0.8465,0.0658,0.04805,0.07455,0.4791,0.57415,0.0841,0.3753,0.8184,0.6296,0.78545,0.2652,0.07245,0.0381,0.7966,0.07545,0.0285,0.84645,0.8806,0.04905,0.03055,0.67395,0.873,0.0717,0.4601,0.19,0.2699,0.0461,0.4042,0.8782,0.04395,0.1048,0.9365,0.9345,0.02555,0.41225,0.0537,0.8133,0.9131,0.8435,0.66695,0.737,0.7122,0.0634,0.3108,0.3783,0.8413,0.78025,0.028,0.3387,0.1051,0.0662,0.2553,0.2763,0.6911,0.695,0.6783,0.0681,0.2783,0.0712,0.37345,0.4284,0.8369,0.0343,1
0.6884,0.5269,0.1763,0.82255,0.4576,0.0326,0.8512,0.0252,0.1013,0.1283,0.5497,0.5665,0.6115,0.7892,0.9149,0.9145,0.4294,0.49605,0.02805,0.3084,0.5171,0.03635,0.6221,0.5969,0.6162,0.3566,0.64025,0.189,0.4851,0.7663,0.687,0.12405,0.6386,0.0426,0.3347,0.5008,0.6763,0.6057,0.49135,0.07955,0.77375,0.0589,0.82405,0.1157,0.7003,0.4166,0.0527,0.5911,0.3904,0.4395,0.6458,0.85265,0.3514,0.7337,0.13095,0.0546,0.50405,0.82035,0.49695,0.11175,0.0224,0.0332,0.0445,0.28485,0.0432,0.0652,0.6104,0.15135,0.777,0.6487,0.8548,0.0764,0.0332,0.72655,0.4594,0.8393,0.0395,0.0347,0.0806,0.68355,0.508,0.09715,0.0887,0.04925,0.4184,0.5648,0.3824,0.4798,0.4382,0.57265,0.491,0.64745,0.5961,0.6646,0.0386,0.3775,0.7573,0.9101,0.4793,0.4137,0.10535,0.7474,0.08175,0.0924,0.66995,0.0302,0.43285,0.33225,0.1575,0.3108,0.4694,0.4828,0.0757,0.5065,0.8251,0.1383,0.4361,0.12,0.0431,0.8342,0.3868,0.0401,0.8409,0.0666,0.88,0.622,0.43455,0.6391,0.0536,0.4571,0.4601,0.0688,0.0853,0.6344,0.3725,0.28485,0.0605,0.1918,0.2193,0.2228,0.4494,0.0475,0.593,0.0802,0.0347,0.5857,0.57665,0.0421,0.4516,0.73075,0.1947,0.65765,0.76115,0.5663,0.7684,0.824,0.6555,0.46785,0.1928,0.9159,0.1736,0.035,0.2904,0.6235,0.0815,0.8917,0.86915,0.2756,0.4913,0.5161,0.3097,0.0444,0.4063,0.8691,0.9126,0.4954,0.1069,0.5311,0.04515,0.0569,0.2893,0.3442,0.3962,0.051,0.0376,0.0378,0.0258,0.3491,0.5914,0.70685,0.0468,0.0903,0.4164,0.5386,0.4572,0.8909,0.6687,0.85665,0.0423,0.8595,0.91515,0.5169,0.479,0.1962,0.85485,0.5462,0.51915,0.03725,0.641,0.47795,0.09285,0.5979,0.0979,0.0409,0.4795,0.0772,0.88045,0.0992,0.7422,0.5453,0.4467,0.7497,0.524,0.8846,0.832,0.7912,0.3755,0.75915,0.0671,0.4663,0.8165,0.5411,0.0194,0.38145,0.06595,0.5717,0.61695,0.48165,0.0635,0.153,0.0533,0.8937,0.5819,0.6219,0.32025,0.829,0.4494,0.3762,0.6194,0.8173,0.8111,0.0335,0.3255,0.0575,0.7842,0.4876,0.05,0.06555,0.48,0.59735,0.0557,0.4843,0.7103,0.198,0.64175,0.2985,0.11905,0.0488,0.7241,0.07015,0.2293,0.5012,0.7054,0.06245,0.0364,0.56825,0.6627,0.08055,0.679,0.21755,0.3287,0.0379,0.4805,0.6959,0.03875,0.1069,0.893,0.486,0.46245,0.42975,0.0503,0.62025,0.9217,0.6254,0.8398,0.5422,0.5464,0.0467,0.41605,0.4218,0.8259,0.81825,0.44075,0.4817,0.0552,0.4509,0.4677,0.5155,0.57645,0.6653,0.4829,0.06525,0.4786,0.0681,0.54915,0.5601,0.7214,0.0483,1
0.8347,0.3945,0.1229,0.89515,0.5165,0.0179,0.88765,0.02115,0.5192,0.081,0.2485,0.632,0.745,0.8413,0.9581,0.9392,0.41595,0.5473,0.04035,0.59665,0.6298,0.02965,0.5864,0.8103,0.712,0.6528,0.61995,0.3129,0.3765,0.82755,0.59555,0.0723,0.79845,0.0314,0.0162,0.8497,0.86715,0.78225,0.06265,0.03905,0.81195,0.0391,0.93495,0.342,0.8663,0.4433,0.03755,0.369,0.0253,0.1573,0.65535,0.7382,0.42025,0.6377,0.2972,0.0408,0.20825,0.74195,0.58135,0.39695,0.018,0.0569,0.1474,0.52925,0.0407,0.1292,0.8077,0.0895,0.8756,0.5996,0.7312,0.374,0.0365,0.65215,0.7457,0.78445,0.4282,0.0247,0.1216,0.6396,0.64475,0.0675,0.3442,0.03505,0.8685,0.6093,0.34,0.7316,0.3224,0.7596,0.4208,0.66735,0.76225,0.6309,0.1979,0.3907,0.8464,0.9332,0.4428,0.26865,0.0773,0.7795,0.1264,0.1903,0.94125,0.0303,0.17485,0.4215,0.3153,0.0252,0.7134,0.0138,0.16985,0.5519,0.73085,0.12125,0.4154,0.0788,0.041,0.8641,0.3323,0.0404,0.8389,0.41575,0.9145,0.6506,0.4527,0.6348,0.05265,0.0169,0.0263,0.1127,0.0725,0.6333,0.6119,0.2735,0.0235,0.2065,0.289,0.3798,0.63845,0.04945,0.4876,0.0326,0.0304,0.7168,0.58635,0.0304,0.3339,0.7931,0.1456,0.53265,0.8207,0.6987,0.764,0.7898,0.7254,0.6283,0.3657,0.9298,0.37085,0.0543,0.4257,0.8616,0.0491,0.7434,0.89795,0.0228,0.3812,0.5553,0.6151,0.0334,0.1879,0.931,0.93595,0.65725,0.0904,0.63435,0.04585,0.06635,0.5004,0.2707,0.2097,0.0458,0.0242,0.0552,0.0231,0.1284,0.7186,0.8687,0.173,0.07655,0.0391,0.9155,0.3109,0.9547,0.7452,0.8174,0.1058,0.8545,0.82255,0.6645,0.402,0.0707,0.8365,0.4886,0.6259,0.031,0.7104,0.54635,0.1849,0.81255,0.6872,0.0339,0.1554,0.17955,0.92765,0.1203,0.574,0.0585,0.3438,0.9005,0.0351,0.8567,0.71155,0.8276,0.3195,0.61925,0.068,0.3194,0.8102,0.39615,0.03955,0.89385,0.0658,0.8024,0.4984,0.416,0.1329,0.5721,0.0452,0.8962,0.6656,0.3463,0.3851,0.8869,0.4376,0.3782,0.6733,0.919,0.9322,0.03175,0.0608,0.2689,0.8696,0.0618,0.0581,0.0647,0.7572,0.59685,0.3809,0.3718,0.6203,0.229,0.86235,0.1937,0.1543,0.0238,0.66,0.09025,0.0346,0.4252,0.8901,0.03155,0.0306,0.5947,0.9243,0.0647,0.6746,0.33635,0.22635,0.0318,0.7138,0.9149,0.03995,0.25015,0.9005,0.8664,0.0336,0.4745,0.0473,0.64675,0.9371,0.8855,0.8278,0.75255,0.5735,0.0417,0.3034,0.6653,0.8721,0.911,0.0183,0.8813,0.1649,0.0712,0.1756,0.1962,0.8163,0.6051,0.6344,0.0391,0.3305,0.08585,0.37535,0.6881,0.8913,0.0607,1
0.7888,0.5404,0.2015,0.90335,0.1533,0.0187,0.86315,0.02055,0.22425,0.0709,0.5045,0.5383,0.6026,0.7372,0.6382,0.9123,0.63325,0.34015,0.0286,0.2227,0.4537,0.0279,0.657,0.6729,0.41,0.3421,0.64485,0.158,0.53665,0.7991,0.64835,0.25925,0.59065,0.0319,0.3552,0.5471,0.7706,0.59685,0.4953,0.1031,0.70015,0.0458,0.92065,0.10925,0.7027,0.2316,0.0418,0.5381,0.4261,0.4379,0.8037,0.8072,0.4018,0.7133,0.13825,0.045,0.45785,0.78565,0.71605,0.10135,0.0226,0.0454,0.0392,0.3109,0.0353,0.062,0.6658,0.15105,0.8212,0.6082,0.75365,0.0795,0.0413,0.8036,0.4262,0.85905,0.0408,0.036,0.0744,0.7041,0.7469,0.14225,0.0847,0.0427,0.5859,0.4695,0.5317,0.5818,0.4799,0.74775,0.6181,0.72365,0.4171,0.5972,0.06205,0.414,0.7523,0.9349,0.6384,0.40975,0.0638,0.8159,0.0681,0.0644,0.7879,0.0308,0.4751,0.5645,0.2247,0.3743,0.6552,0.54655,0.0763,0.4193,0.7353,0.23595,0.4563,0.0648,0.0506,0.9045,0.4384,0.0418,0.8716,0.1008,0.8519,0.693,0.40245,0.5668,0.053,0.4589,0.4967,0.0846,0.0422,0.6412,0.3225,0.25895,0.0258,0.2307,0.1313,0.3446,0.36735,0.0381,0.7159,0.0313,0.03385,0.704,0.71435,0.0395,0.4531,0.79575,0.0999,0.7752,0.5492,0.686,0.8505,0.8906,0.7818,0.4463,0.1778,0.9088,0.1227,0.0525,0.5704,0.5757,0.0829,0.8857,0.90165,0.5194,0.51805,0.5259,0.3508,0.0308,0.3748,0.9307,0.9319,0.46645,0.0675,0.505,0.04325,0.0516,0.3699,0.4064,0.3462,0.0459,0.0389,0.03855,0.0221,0.3952,0.6605,0.68545,0.0513,0.0667,0.4563,0.7027,0.5393,0.9259,0.661,0.90695,0.033,0.7136,0.9302,0.7769,0.603,0.2289,0.88555,0.4737,0.5651,0.023,0.7262,0.5159,0.0652,0.66665,0.3523,0.0341,0.173,0.0715,0.90575,0.0777,0.52465,0.46895,0.45455,0.7658,0.5812,0.8884,0.77265,0.8323,0.48745,0.7352,0.0583,0.5736,0.7756,0.63375,0.0206,0.797,0.0486,0.5575,0.6239,0.3173,0.0618,0.3159,0.0719,0.9013,0.6405,0.5936,0.2805,0.8816,0.4211,0.4042,0.68335,0.8389,0.86275,0.0401,0.4031,0.0576,0.7168,0.502,0.0457,0.07175,0.3179,0.60775,0.0811,0.4611,0.7747,0.4555,0.83765,0.6422,0.09275,0.0366,0.7025,0.0597,0.4073,0.62135,0.5203,0.04775,0.0306,0.72695,0.7304,0.07355,0.683,0.21045,0.4533,0.0385,0.4137,0.7421,0.03655,0.08045,0.8711,0.5196,0.4364,0.4278,0.0454,0.59625,0.9099,0.8192,0.86265,0.55655,0.59095,0.0721,0.46375,0.3827,0.876,0.82235,0.4424,0.7375,0.0668,0.4885,0.4678,0.5029,0.36755,0.6149,0.6392,0.04995,0.4456,0.05695,0.5838,0.4177,0.9176,0.053,1
0.8471,0.5258,0.2624,0.79,0.4306,0.0192,0.8259,0.01965,0.19245,0.0479,0.505,0.5795,0.65695,0.7908,0.9266,0.9294,0.53435,0.3008,0.02465,0.52625,0.1797,0.0332,0.7719,0.7258,0.5758,0.2207,0.489,0.4166,0.38765,0.78855,0.77955,0.1134,0.71025,0.0336,0.3273,0.3276,0.7154,0.65665,0.49255,0.0774,0.6293,0.0483,0.92915,0.2725,0.7951,0.2486,0.055,0.72855,0.4696,0.4098,0.70215,0.83225,0.4082,0.7403,0.05885,0.0444,0.5409,0.77935,0.5371,0.1109,0.0184,0.0835,0.0533,0.3875,0.0373,0.0603,0.574,0.13275,0.8162,0.8782,0.74285,0.1001,0.0429,0.80115,0.5429,0.68695,0.0671,0.0399,0.0664,0.7459,0.6282,0.06155,0.1838,0.03535,0.45725,0.6876,0.2314,0.7929,0.4022,0.65175,0.5752,0.70585,0.71225,0.5351,0.268,0.5142,0.8707,0.9103,0.6128,0.29415,0.358,0.8526,0.114,0.0864,0.92445,0.0241,0.2002,0.3732,0.4112,0.3372,0.2496,0.55025,0.0792,0.4948,0.87615,0.35715,0.4413,0.04845,0.0419,0.9053,0.304,0.0345,0.8982,0.0756,0.8474,0.5528,0.3712,0.6066,0.04665,0.4343,0.5123,0.0537,0.0436,0.7188,0.133,0.1611,0.0334,0.2553,0.3114,0.5029,0.46375,0.0347,0.5291,0.0361,0.0364,0.5715,0.58345,0.0302,0.3369,0.84005,0.0672,0.65185,0.71645,0.593,0.634,0.9055,0.8149,0.45455,0.1719,0.9317,0.1091,0.0445,0.5332,0.7821,0.068,0.7262,0.88405,0.5089,0.41315,0.4291,0.41535,0.0355,0.21,0.9125,0.9314,0.4264,0.0689,0.56895,0.055,0.05225,0.2745,0.46435,0.2256,0.05,0.035,0.0384,0.0213,0.3777,0.57375,0.8437,0.0628,0.0657,0.4562,0.7091,0.3988,0.9216,0.7687,0.92075,0.0308,0.8316,0.8965,0.5508,0.5227,0.0819,0.8979,0.7709,0.63695,0.0262,0.7839,0.3258,0.10065,0.7854,0.7766,0.0407,0.3048,0.0929,0.9058,0.06175,0.4323,0.5106,0.34275,0.8484,0.4901,0.8766,0.8199,0.8315,0.40845,0.6045,0.0557,0.6481,0.6762,0.43205,0.02005,0.83325,0.05185,0.6404,0.77275,0.24975,0.0517,0.5693,0.0398,0.9101,0.6465,0.8233,0.44805,0.859,0.2725,0.4131,0.7592,0.889,0.9088,0.0363,0.4321,0.0459,0.8557,0.4643,0.0421,0.06885,0.5206,0.6437,0.0516,0.5983,0.6932,0.5941,0.80995,0.3538,0.117,0.0265,0.8669,0.0682,0.3923,0.5911,0.8005,0.0389,0.0293,0.72005,0.6658,0.05975,0.5917,0.33025,0.40855,0.0288,0.3937,0.8102,0.03765,0.0726,0.8342,0.4943,0.5262,0.49145,0.0515,0.6598,0.9087,0.4044,0.52555,0.7433,0.72065,0.0536,0.4005,0.2812,0.9255,0.87635,0.418,0.4761,0.0466,0.4526,0.4777,0.5316,0.43075,0.6249,0.6697,0.04015,0.4454,0.0412,0.5264,0.6699,0.8857,0.026,1
